gene_id	name	product
ENPKJMHP_01005	msrB_2	Peptide methionine sulfoxide reductase MsrB
ENPKJMHP_01124	iro_1	Iron oxidase
ENPKJMHP_01158	ENPKJMHP_01158	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
ENPKJMHP_01187	yjcS	Putative alkyl/aryl-sulfatase YjcS
ENPKJMHP_01243	petA	Ubiquinol-cytochrome c reductase iron-sulfur subunit
ENPKJMHP_01277	paoA	Aldehyde oxidoreductase iron-sulfur-binding subunit PaoA
ENPKJMHP_01332	dsbD	Thiol:disulfide interchange protein DsbD
ENPKJMHP_01396	ENPKJMHP_01396	putative zinc protease
ENPKJMHP_01461	sauU	putative sulfoacetate transporter SauU
ENPKJMHP_01541	czcD	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
ENPKJMHP_01565	iro_2	Iron oxidase
ENPKJMHP_01629	dsbE	Thiol:disulfide interchange protein DsbE
ENPKJMHP_01687	ENPKJMHP_01687	Sulfide-quinone reductase
ENPKJMHP_01690	ENPKJMHP_01690	Sulfurtransferase
ENPKJMHP_01698	tsdA	Thiosulfate dehydrogenase
ENPKJMHP_01764	iscA	Iron-binding protein IscA
ENPKJMHP_01766	sufS	Cysteine desulfurase SufS
ENPKJMHP_01770	iscS	Cysteine desulfurase IscS
ENPKJMHP_01807	bchL	Light-independent protochlorophyllide reductase iron-sulfur ATP-binding protein
ENPKJMHP_01825	ENPKJMHP_01825	Sulfoquinovose 1-dehydrogenase
ENPKJMHP_01850	czcA_2	Cobalt-zinc-cadmium resistance protein CzcA
ENPKJMHP_01851	czcB	Cobalt-zinc-cadmium resistance protein CzcB
ENPKJMHP_01948	comC	(2R)-3-sulfolactate dehydrogenase (NADP(+))
ENPKJMHP_01949	suyB	(2R)-sulfolactate sulfo-lyase subunit beta
ENPKJMHP_01953	ENPKJMHP_01953	6-deoxy-6-sulfogluconolactonase
ENPKJMHP_01978	ENPKJMHP_01978	6-deoxy-6-sulfogluconolactonase
ENPKJMHP_02044	czcA_3	Cobalt-zinc-cadmium resistance protein CzcA
ENPKJMHP_02058	msrA_1	Peptide methionine sulfoxide reductase MsrA
ENPKJMHP_02064	cysH	Phosphoadenosine phosphosulfate reductase
ENPKJMHP_02066	sir	Sulfite reductase [ferredoxin]
ENPKJMHP_02125	ftsH	ATP-dependent zinc metalloprotease FtsH
ENPKJMHP_02171	resA	Thiol-disulfide oxidoreductase ResA
ENPKJMHP_02204	cysK1	O-acetylserine sulfhydrylase
ENPKJMHP_02258	msrP	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
ENPKJMHP_02322	dsbB	Disulfide bond formation protein B
ENPKJMHP_02447	fieF	Ferrous-iron efflux pump FieF
ENPKJMHP_02571	ENPKJMHP_02571	2-dehydro-3%2C6-dideoxy-6-sulfogluconate aldolase
ENPKJMHP_02572	ENPKJMHP_02572	6-deoxy-6-sulfo-D-gluconate dehydratase
ENPKJMHP_02573	ENPKJMHP_02573	Sulfoquinovose 1-dehydrogenase
ENPKJMHP_02577	yihQ	Sulfoquinovosidase
ENPKJMHP_02607	fdhD	Sulfur carrier protein FdhD
ENPKJMHP_02745	iro_3	Iron oxidase
ENPKJMHP_02786	msrA_2	Peptide methionine sulfoxide reductase MsrA
ENPKJMHP_02797	actP	Copper-transporting P-type ATPase
ENPKJMHP_02801	copA_2	Copper resistance protein A
ENPKJMHP_02922	slcC_1	(S)-sulfolactate dehydrogenase
ENPKJMHP_02925	slcC_2	(S)-sulfolactate dehydrogenase
ENPKJMHP_02943	apbC	Iron-sulfur cluster carrier protein
GPGAGNND_00120	tusA	Sulfur carrier protein TusA
GPGAGNND_00173	resA_1	Thiol-disulfide oxidoreductase ResA
GPGAGNND_00220	czcD_1	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
GPGAGNND_00267	psrA	Polysulfide reductase chain A
GPGAGNND_00303	asrA	Anaerobic sulfite reductase subunit A
GPGAGNND_00305	asrB	Anaerobic sulfite reductase subunit B
GPGAGNND_00318	rip3_1	Putative zinc metalloprotease Rip3
GPGAGNND_00383	ftsH_1	ATP-dependent zinc metalloprotease FtsH
GPGAGNND_00416	pitA	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
GPGAGNND_00479	GPGAGNND_00479	Arylsulfatase
GPGAGNND_00484	GPGAGNND_00484	putative zinc-binding alcohol dehydrogenase
GPGAGNND_00518	qcrA_1	Cytochrome bc1 complex Rieske iron-sulfur subunit
GPGAGNND_00525	fdnH	Formate dehydrogenase%2C nitrate-inducible%2C iron-sulfur subunit
GPGAGNND_00545	sseB	Putative thiosulfate sulfurtransferase SseB
GPGAGNND_00635	msrB	Peptide methionine sulfoxide reductase MsrB
GPGAGNND_00712	cysH_1	Phosphoadenosine phosphosulfate reductase
GPGAGNND_00713	sir	Sulfite reductase [ferredoxin]
GPGAGNND_00742	mrp_1	Iron-sulfur cluster carrier protein
GPGAGNND_00759	GPGAGNND_00759	putative sulfate transporter
GPGAGNND_00934	hsaC	Iron-dependent extradiol dioxygenase
GPGAGNND_00969	glpE_1	Thiosulfate sulfurtransferase GlpE
GPGAGNND_00971	glpE_2	Thiosulfate sulfurtransferase GlpE
GPGAGNND_01033	GPGAGNND_01033	Sulfurtransferase
GPGAGNND_01067	ftsH_2	ATP-dependent zinc metalloprotease FtsH
GPGAGNND_01116	nifH	Nitrogenase iron protein
GPGAGNND_01312	msrA	Peptide methionine sulfoxide reductase MsrA
GPGAGNND_01358	cysA	Sulfate/thiosulfate import ATP-binding protein CysA
GPGAGNND_01401	GPGAGNND_01401	Zinc-type alcohol dehydrogenase-like protein
GPGAGNND_01404	ssuD_1	Alkanesulfonate monooxygenase
GPGAGNND_01456	zur_1	Zinc uptake regulation protein
GPGAGNND_01558	baeB	putative polyketide biosynthesis zinc-dependent hydrolase BaeB
GPGAGNND_01633	ftsH_3	ATP-dependent zinc metalloprotease FtsH
GPGAGNND_01687	ftsH_4	ATP-dependent zinc metalloprotease FtsH
GPGAGNND_01709	tsaC1	4-formylbenzenesulfonate dehydrogenase TsaC1/TsaC2
GPGAGNND_01847	ricR_1	Copper-sensing transcriptional repressor RicR
GPGAGNND_01853	dsbD	Thiol:disulfide interchange protein DsbD
GPGAGNND_01854	resA_2	Thiol-disulfide oxidoreductase ResA
GPGAGNND_01855	resA_3	Thiol-disulfide oxidoreductase ResA
GPGAGNND_01865	copA	Copper-exporting P-type ATPase
GPGAGNND_01872	ftsH_5	ATP-dependent zinc metalloprotease FtsH
GPGAGNND_01889	mmcO	Multicopper oxidase MmcO
GPGAGNND_01899	rip1	Zinc metalloprotease Rip1
GPGAGNND_01913	GPGAGNND_01913	putative zinc protease
GPGAGNND_01947	ftsH4	ATP-dependent zinc metalloprotease FtsH 4
GPGAGNND_02088	sufS_1	Cysteine desulfurase
GPGAGNND_02090	fbpA	Iron-utilization periplasmic protein
GPGAGNND_02161	ricR_2	Copper-sensing transcriptional repressor RicR
GPGAGNND_02163	czcD_2	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
GPGAGNND_02386	fetB	putative iron export permease protein FetB
GPGAGNND_02472	sqr	Sulfide-quinone reductase
GPGAGNND_02494	cysH_2	Phosphoadenosine phosphosulfate reductase
GPGAGNND_02562	fdhD	Sulfur carrier protein FdhD
GPGAGNND_02594	yitD	Phosphosulfolactate synthase
GPGAGNND_02646	yfeA	Periplasmic chelated iron-binding protein YfeA
GPGAGNND_02694	ctpV	putative copper-exporting P-type ATPase V
GPGAGNND_02695	csoR	Copper-sensing transcriptional repressor CsoR
GPGAGNND_02760	ttuA	tRNA-5-methyluridine(54) 2-sulfurtransferase
GPGAGNND_02834	cysD	Sulfate adenylyltransferase subunit 2
GPGAGNND_02981	resA_4	Thiol-disulfide oxidoreductase ResA
GPGAGNND_02983	iscS_1	IscS-like cysteine desulfurase
GPGAGNND_02985	mrp_2	Iron-sulfur cluster carrier protein
GPGAGNND_02986	yedY1	Putative protein-methionine-sulfoxide reductase subunit YedZ1
GPGAGNND_03097	GPGAGNND_03097	6-deoxy-6-sulfogluconolactonase
GPGAGNND_03165	efeU	Ferrous iron permease EfeU
GPGAGNND_03179	ideR	Iron-dependent repressor IdeR
GPGAGNND_03204	qcrA_2	Cytochrome bc1 complex Rieske iron-sulfur subunit
GPGAGNND_03259	dsvC	Sulfite reductase%2C dissimilatory-type subunit gamma
GPGAGNND_03260	dsrE2	Sulfur carrier protein DsrE2
GPGAGNND_03283	ssuD_2	Alkanesulfonate monooxygenase
GPGAGNND_03378	GPGAGNND_03378	putative sulfate transporter
GPGAGNND_03458	soxR	Redox-sensitive transcriptional activator SoxR
GPGAGNND_03570	dmsA	Dimethyl sulfoxide reductase DmsA
GPGAGNND_03589	rip3_2	Putative zinc metalloprotease Rip3
GPGAGNND_03592	cysO_1	Sulfur carrier protein CysO
GPGAGNND_03593	cysM	O-phosphoserine sulfhydrylase
GPGAGNND_03621	ftsH_6	ATP-dependent zinc metalloprotease FtsH
GPGAGNND_03687	ftsH_7	ATP-dependent zinc metalloprotease FtsH
GPGAGNND_03725	sufU_1	Zinc-dependent sulfurtransferase SufU
GPGAGNND_03726	sufS_2	Cysteine desulfurase SufS
GPGAGNND_03738	cdr	Coenzyme A disulfide reductase
GPGAGNND_03799	sufU_2	Zinc-dependent sulfurtransferase SufU
GPGAGNND_03800	sufS_3	Cysteine desulfurase SufS
GPGAGNND_03823	znuB_1	High-affinity zinc uptake system membrane protein ZnuB
GPGAGNND_03824	znuB_2	High-affinity zinc uptake system membrane protein ZnuB
GPGAGNND_03827	zur_2	Zinc uptake regulation protein
GPGAGNND_03835	iscS_2	Cysteine desulfurase IscS
GPGAGNND_03986	cysO_2	Sulfur carrier protein CysO
GPGAGNND_03989	fadF	putative iron-sulfur-binding oxidoreductase FadF
GPGAGNND_04021	glpE_3	Thiosulfate sulfurtransferase GlpE
GPGAGNND_04125	scdA	Iron-sulfur cluster repair protein ScdA
BBHPKKJN_00080	csd	putative cysteine desulfurase
BBHPKKJN_00081	sufU	Zinc-dependent sulfurtransferase SufU
BBHPKKJN_00162	rip3	Putative zinc metalloprotease Rip3
BBHPKKJN_00185	sdhB	Succinate dehydrogenase iron-sulfur subunit
BBHPKKJN_00190	ssuC_1	Putative aliphatic sulfonates transport permease protein SsuC
BBHPKKJN_00196	suyB	(2R)-sulfolactate sulfo-lyase subunit beta
BBHPKKJN_00197	comC	(2R)-3-sulfolactate dehydrogenase (NADP(+))
BBHPKKJN_00292	ricR	Copper-sensing transcriptional repressor RicR
BBHPKKJN_00293	copZ	Copper chaperone CopZ
BBHPKKJN_00294	ctpA	Copper-exporting P-type ATPase
BBHPKKJN_00376	msrB	Peptide methionine sulfoxide reductase MsrB
BBHPKKJN_00429	qcrA	Cytochrome bc1 complex Rieske iron-sulfur subunit
BBHPKKJN_00453	BBHPKKJN_00453	Iron-sulfur cluster carrier protein
BBHPKKJN_00512	cysH	putative phosphoadenosine phosphosulfate reductase
BBHPKKJN_00514	sir	Sulfite reductase [ferredoxin]
BBHPKKJN_00516	cysC	Adenylyl-sulfate kinase
BBHPKKJN_00517	cysD	Sulfate adenylyltransferase subunit 2
BBHPKKJN_00519	ssuB	Aliphatic sulfonates import ATP-binding protein SsuB
BBHPKKJN_00841	iscS	IscS-like cysteine desulfurase
BBHPKKJN_00862	zitB	Zinc transporter ZitB
BBHPKKJN_00865	resA_1	Thiol-disulfide oxidoreductase ResA
BBHPKKJN_00867	resA_2	Thiol-disulfide oxidoreductase ResA
BBHPKKJN_00879	resA_3	Thiol-disulfide oxidoreductase ResA
BBHPKKJN_00886	resA_4	Thiol-disulfide oxidoreductase ResA
BBHPKKJN_00895	dsbD	Thiol:disulfide interchange protein DsbD
BBHPKKJN_00944	cysM	O-phosphoserine sulfhydrylase
BBHPKKJN_00945	cysO	Sulfur carrier protein CysO
BBHPKKJN_01144	ideR	Iron-dependent repressor IdeR
BBHPKKJN_01343	BBHPKKJN_01343	putative zinc protease
BBHPKKJN_01363	rip1	Zinc metalloprotease Rip1
BBHPKKJN_01387	zur	Zinc uptake regulation protein
BBHPKKJN_01388	zupT_1	Zinc transporter ZupT
BBHPKKJN_01449	resA_5	Thiol-disulfide oxidoreductase ResA
BBHPKKJN_01474	czcD	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
BBHPKKJN_01501	comB	putative 2-phosphosulfolactate phosphatase
BBHPKKJN_01765	resA_6	Thiol-disulfide oxidoreductase ResA
BBHPKKJN_01783	ycnJ	Copper transport protein YcnJ
BBHPKKJN_01785	ftsH_1	ATP-dependent zinc metalloprotease FtsH
BBHPKKJN_01878	soxR	Redox-sensitive transcriptional activator SoxR
BBHPKKJN_01931	BBHPKKJN_01931	Iron-sulfur cluster carrier protein
BBHPKKJN_01994	BBHPKKJN_01994	Putative thiosulfate sulfurtransferase
BBHPKKJN_02184	BBHPKKJN_02184	6-deoxy-6-sulfogluconolactonase
BBHPKKJN_02196	zupT_2	Zinc transporter ZupT
BBHPKKJN_02229	msrA	Peptide methionine sulfoxide reductase MsrA
BBHPKKJN_02244	BBHPKKJN_02244	putative zinc-binding alcohol dehydrogenase
BBHPKKJN_02260	phsA	Thiosulfate reductase molybdopterin-containing subunit PhsA
BBHPKKJN_02297	sseB	Putative thiosulfate sulfurtransferase SseB
BBHPKKJN_02310	BBHPKKJN_02310	Sulfide-quinone reductase
BBHPKKJN_02350	sufS	Cysteine desulfurase
BBHPKKJN_02380	fdhD	Sulfur carrier protein FdhD
BBHPKKJN_02413	ssuC_2	Putative aliphatic sulfonates transport permease protein SsuC
BBHPKKJN_02414	ssuC_3	Putative aliphatic sulfonates transport permease protein SsuC
BBHPKKJN_02435	ftsH_2	ATP-dependent zinc metalloprotease FtsH
BBHPKKJN_02566	glpE	Thiosulfate sulfurtransferase GlpE
BBHPKKJN_02590	ssuD	Alkanesulfonate monooxygenase
BBHPKKJN_02605	mctB	Copper transporter MctB
BBHPKKJN_02786	BBHPKKJN_02786	Sulfurtransferase
BBHPKKJN_02806	mrp	Iron-sulfur cluster carrier protein
BBHPKKJN_02900	tusA	Sulfur carrier protein TusA
BBHPKKJN_03036	fdnH	Formate dehydrogenase%2C nitrate-inducible%2C iron-sulfur subunit
KIIEDPHM_00061	resA_1	Thiol-disulfide oxidoreductase ResA
KIIEDPHM_00081	KIIEDPHM_00081	putative zinc protease
KIIEDPHM_00082	KIIEDPHM_00082	putative zinc protease
KIIEDPHM_00179	glpE_1	Thiosulfate sulfurtransferase GlpE
KIIEDPHM_00243	ftsH4	ATP-dependent zinc metalloprotease FtsH 4
KIIEDPHM_00394	czcC	Cobalt-zinc-cadmium resistance protein CzcC
KIIEDPHM_00447	safD	Sulfoacetaldehyde dehydrogenase
KIIEDPHM_00491	cyaY	Iron-sulfur cluster assembly protein CyaY
KIIEDPHM_00499	czcA_1	Cobalt-zinc-cadmium resistance protein CzcA
KIIEDPHM_00508	czcA_2	Cobalt-zinc-cadmium resistance protein CzcA
KIIEDPHM_00536	KIIEDPHM_00536	putative zinc protease
KIIEDPHM_00588	czcD_1	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
KIIEDPHM_00656	moeZ	putative adenylyltransferase/sulfurtransferase MoeZ
KIIEDPHM_00776	KIIEDPHM_00776	putative zinc protease
KIIEDPHM_00986	KIIEDPHM_00986	Iron-sulfur cluster carrier protein
KIIEDPHM_00990	dsbD_1	Thiol:disulfide interchange protein DsbD
KIIEDPHM_01009	maoII	Copper methylamine oxidase
KIIEDPHM_01097	resA_2	Thiol-disulfide oxidoreductase ResA
KIIEDPHM_01159	glpE_2	Thiosulfate sulfurtransferase GlpE
KIIEDPHM_01303	czcA_3	Cobalt-zinc-cadmium resistance protein CzcA
KIIEDPHM_01340	KIIEDPHM_01340	Iron-sulfur cluster carrier protein
KIIEDPHM_01589	iscU	Iron-sulfur cluster assembly scaffold protein IscU
KIIEDPHM_01590	iscS_1	Cysteine desulfurase IscS
KIIEDPHM_01614	KIIEDPHM_01614	putative zinc protease
KIIEDPHM_01954	apbC	Iron-sulfur cluster carrier protein
KIIEDPHM_02028	czcD_2	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
KIIEDPHM_02187	czcA_4	Cobalt-zinc-cadmium resistance protein CzcA
KIIEDPHM_02195	czcD_3	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
KIIEDPHM_02245	resA_3	Thiol-disulfide oxidoreductase ResA
KIIEDPHM_02327	cysZ	Sulfate transporter CysZ
KIIEDPHM_02477	fieF	Ferrous-iron efflux pump FieF
KIIEDPHM_02506	msrB	Peptide methionine sulfoxide reductase MsrB
KIIEDPHM_02507	msrA3	Peptide methionine sulfoxide reductase MsrA 3
KIIEDPHM_02529	znuB	High-affinity zinc uptake system membrane protein ZnuB
KIIEDPHM_02530	znuC	Zinc import ATP-binding protein ZnuC
KIIEDPHM_02558	zur	Zinc-specific metallo-regulatory protein
KIIEDPHM_02562	czcA_5	Cobalt-zinc-cadmium resistance protein CzcA
KIIEDPHM_02563	czcA_6	Cobalt-zinc-cadmium resistance protein CzcA
KIIEDPHM_02763	iscS_2	Cysteine desulfurase IscS
KIIEDPHM_02772	ftsH	ATP-dependent zinc metalloprotease FtsH
KIIEDPHM_02837	dsbD_2	Thiol:disulfide interchange protein DsbD
KIIEDPHM_02861	frdB	Fumarate reductase iron-sulfur subunit
KIIEDPHM_02917	fadF	putative iron-sulfur-binding oxidoreductase FadF
KIIEDPHM_02992	pacS	putative copper-transporting ATPase PacS
JKMAGDEB_00029	dsbD	Thiol:disulfide interchange protein DsbD
JKMAGDEB_00175	ssuD_1	Alkanesulfonate monooxygenase
JKMAGDEB_00190	czcD	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
JKMAGDEB_00318	iscU	Iron-sulfur cluster assembly scaffold protein IscU
JKMAGDEB_00350	efeU_1	Ferrous iron permease EfeU
JKMAGDEB_00372	JKMAGDEB_00372	Iron-sulfur cluster carrier protein
JKMAGDEB_00530	ssuD_2	Alkanesulfonate monooxygenase
JKMAGDEB_00561	copA	Copper-exporting P-type ATPase
JKMAGDEB_00562	copZ	Copper chaperone CopZ
JKMAGDEB_00580	ydjJ	putative zinc-type alcohol dehydrogenase-like protein YdjJ
JKMAGDEB_00765	ttuD_1	Sulfur carrier protein TtuD
JKMAGDEB_00775	JKMAGDEB_00775	putative zinc protease
JKMAGDEB_00909	resA_1	Thiol-disulfide oxidoreductase ResA
JKMAGDEB_01159	ftsH	ATP-dependent zinc metalloprotease FtsH
JKMAGDEB_01245	sir	Sulfite reductase [ferredoxin]
JKMAGDEB_01246	cysH	Phosphoadenosine phosphosulfate reductase
JKMAGDEB_01247	cysC	putative adenylyl-sulfate kinase
JKMAGDEB_01295	rip3	Putative zinc metalloprotease Rip3
JKMAGDEB_01301	JKMAGDEB_01301	putative zinc protease
JKMAGDEB_01427	msrA	Peptide methionine sulfoxide reductase MsrA
JKMAGDEB_01484	JKMAGDEB_01484	Sulfide-quinone reductase
JKMAGDEB_01510	apbC	Iron-sulfur cluster carrier protein
JKMAGDEB_01748	ftsH3	ATP-dependent zinc metalloprotease FtsH 3
JKMAGDEB_01786	cysD	Sulfate adenylyltransferase subunit 2
JKMAGDEB_01806	ssuD_3	Alkanesulfonate monooxygenase
JKMAGDEB_01885	cysO_1	Sulfur carrier protein CysO
JKMAGDEB_01894	cysO_2	Sulfur carrier protein CysO
JKMAGDEB_01896	cysM	O-phosphoserine sulfhydrylase
JKMAGDEB_01901	ttuD_2	Sulfur carrier protein TtuD
JKMAGDEB_02091	resA_2	Thiol-disulfide oxidoreductase ResA
JKMAGDEB_02255	resA_3	Thiol-disulfide oxidoreductase ResA
JKMAGDEB_02262	glpE	Thiosulfate sulfurtransferase GlpE
JKMAGDEB_02271	ssuD_4	Alkanesulfonate monooxygenase
JKMAGDEB_02354	sufS	Cysteine desulfurase SufS
JKMAGDEB_02355	sufU	Zinc-dependent sulfurtransferase SufU
JKMAGDEB_02371	comB	putative 2-phosphosulfolactate phosphatase
JKMAGDEB_02456	resA_4	Thiol-disulfide oxidoreductase ResA
JKMAGDEB_02518	znuB	High-affinity zinc uptake system membrane protein ZnuB
JKMAGDEB_02547	petC_1	Cytochrome b6-f complex iron-sulfur subunit
JKMAGDEB_02553	cysA	Sulfate/thiosulfate import ATP-binding protein CysA
JKMAGDEB_02583	cysW	Sulfate transport system permease protein CysW
JKMAGDEB_02862	petC_2	Cytochrome b6-f complex iron-sulfur subunit
JKMAGDEB_02907	ssuD_5	Alkanesulfonate monooxygenase
JKMAGDEB_03019	erpA	Iron-sulfur cluster insertion protein ErpA
JKMAGDEB_03067	frdB	Fumarate reductase iron-sulfur subunit
JKMAGDEB_03114	ideR	Iron-dependent repressor IdeR
JKMAGDEB_03126	msrP	Protein-methionine-sulfoxide reductase catalytic subunit MsrP
JKMAGDEB_03162	soxR	Redox-sensitive transcriptional activator SoxR
JKMAGDEB_03251	resA_5	Thiol-disulfide oxidoreductase ResA
JKMAGDEB_03310	efeU_2	Ferrous iron permease EfeU
MBEKKELB_00045	resA_1	Thiol-disulfide oxidoreductase ResA
MBEKKELB_00193	dcyD	D-cysteine desulfhydrase
MBEKKELB_00249	sufS_1	Cysteine desulfurase SufS
MBEKKELB_00318	sseB	Putative thiosulfate sulfurtransferase SseB
MBEKKELB_00422	czcA	Cobalt-zinc-cadmium resistance protein CzcA
MBEKKELB_00604	undec1A	Cysteine/Cysteine sulfinic acid decarboxylase
MBEKKELB_00614	phsA	Thiosulfate reductase molybdopterin-containing subunit PhsA
MBEKKELB_00619	glpE_1	Thiosulfate sulfurtransferase GlpE
MBEKKELB_00620	glpE_2	Thiosulfate sulfurtransferase GlpE
MBEKKELB_00624	tusE	Sulfurtransferase TusE
MBEKKELB_00625	dsrE2	Sulfur carrier protein DsrE2
MBEKKELB_00686	apbC	Iron-sulfur cluster carrier protein
MBEKKELB_00695	frdB	Fumarate reductase iron-sulfur subunit
MBEKKELB_00707	erpA	Iron-sulfur cluster insertion protein ErpA
MBEKKELB_00746	MBEKKELB_00746	putative zinc protease
MBEKKELB_00772	iscS	Cysteine desulfurase IscS
MBEKKELB_00784	copA	Copper-exporting P-type ATPase
MBEKKELB_00894	resA_2	Thiol-disulfide oxidoreductase ResA
MBEKKELB_00895	resA_3	Thiol-disulfide oxidoreductase ResA
MBEKKELB_01064	ftsH	ATP-dependent zinc metalloprotease FtsH
MBEKKELB_01110	moaD_1	Molybdopterin synthase sulfur carrier subunit
MBEKKELB_01152	moeZ	putative adenylyltransferase/sulfurtransferase MoeZ
MBEKKELB_01154	moaD_2	Molybdopterin synthase sulfur carrier subunit
MBEKKELB_01285	dsbD	Thiol:disulfide interchange protein DsbD
MBEKKELB_01323	sufE	Cysteine desulfuration protein SufE
MBEKKELB_01358	glpE_3	Thiosulfate sulfurtransferase GlpE
MBEKKELB_01498	msrB	Peptide methionine sulfoxide reductase MsrB
MBEKKELB_01605	fadF_1	putative iron-sulfur-binding oxidoreductase FadF
MBEKKELB_01606	fadF_2	putative iron-sulfur-binding oxidoreductase FadF
MBEKKELB_01622	MBEKKELB_01622	Putative zinc metalloprotease
MBEKKELB_01625	zupT	Zinc transporter ZupT
MBEKKELB_01873	sufS_2	Cysteine desulfurase SufS
MBEKKELB_01929	ytfE	Iron-sulfur cluster repair protein YtfE
MBEKKELB_01996	pacS	putative copper-transporting ATPase PacS
MBEKKELB_02021	pitA	L-methionine sulfoximine/L-methionine sulfone acetyltransferase
MBEKKELB_02023	dsbH	Disulfide bond reductase DsbH
MBEKKELB_02081	czcD	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
MBEKKELB_02085	resA_4	Thiol-disulfide oxidoreductase ResA
MBEKKELB_02186	msrA	Peptide methionine sulfoxide reductase MsrA
EIILAHMM_00034	cysH	Phosphoadenosine phosphosulfate reductase
EIILAHMM_00047	ftsH3	ATP-dependent zinc metalloprotease FtsH 3
EIILAHMM_00094	iscS	Cysteine desulfurase IscS
EIILAHMM_00253	EIILAHMM_00253	putative zinc protease
EIILAHMM_00344	bdbC	disulfide formation protein
EIILAHMM_00404	glpE	Thiosulfate sulfurtransferase GlpE
EIILAHMM_00549	copA	Copper-exporting P-type ATPase
EIILAHMM_00786	copB	Copper-exporting P-type ATPase B
ECDOLKFP_00089	ftsH_1	ATP-dependent zinc metalloprotease FtsH
ECDOLKFP_00108	czcD_1	Cadmium%2C cobalt and zinc/H(+)-K(+) antiporter
ECDOLKFP_00350	sir	Sulfite reductase [ferredoxin]
ECDOLKFP_00376	ECDOLKFP_00376	Sulfide-quinone reductase
ECDOLKFP_00379	nifS_1	Cysteine desulfurase NifS
ECDOLKFP_00405	efeU	Ferrous iron permease EfeU
ECDOLKFP_00406	ideR	Iron-dependent repressor IdeR
ECDOLKFP_00541	iscS_1	Cysteine desulfurase IscS
ECDOLKFP_00603	sufU_1	Zinc-dependent sulfurtransferase SufU
ECDOLKFP_00604	csd_1	putative cysteine desulfurase
ECDOLKFP_00619	glpE_1	Thiosulfate sulfurtransferase GlpE
ECDOLKFP_00633	msrB	Peptide methionine sulfoxide reductase MsrB
ECDOLKFP_00712	dsbD_1	Thiol:disulfide interchange protein DsbD
ECDOLKFP_00762	msrA	Peptide methionine sulfoxide reductase MsrA
ECDOLKFP_00763	zur	Zinc-specific metallo-regulatory protein
ECDOLKFP_00789	cysM	O-phosphoserine sulfhydrylase
ECDOLKFP_00790	cysO	Sulfur carrier protein CysO
ECDOLKFP_00818	pksB	putative polyketide biosynthesis zinc-dependent hydrolase PksB
ECDOLKFP_00971	dddP	Dimethlysulfonioproprionate lyase DddP
ECDOLKFP_01013	ECDOLKFP_01013	6-deoxy-6-sulfogluconolactonase
ECDOLKFP_01037	ECDOLKFP_01037	Sulfide-quinone reductase
ECDOLKFP_01049	xsc	Sulfoacetaldehyde acetyltransferase
ECDOLKFP_01203	znuC	Zinc import ATP-binding protein ZnuC
ECDOLKFP_01233	erpA	Iron-sulfur cluster insertion protein ErpA
ECDOLKFP_01234	mrp_1	Iron-sulfur cluster carrier protein
ECDOLKFP_01254	rip3	Putative zinc metalloprotease Rip3
ECDOLKFP_01283	yjcS	Putative alkyl/aryl-sulfatase YjcS
ECDOLKFP_01309	tsaM1	Toluene-4-sulfonate monooxygenase system iron-sulfur subunit TsaM1
ECDOLKFP_01412	ECDOLKFP_01412	putative sulfate transporter
ECDOLKFP_01424	sqr_1	Sulfide-quinone reductase
ECDOLKFP_01427	cdr	Coenzyme A disulfide reductase
ECDOLKFP_01436	fhuC	Iron(3+)-hydroxamate import ATP-binding protein FhuC
ECDOLKFP_01489	rip1	Zinc metalloprotease Rip1
