contig	bin
NODE_4177_length_16387_cov_7.657421	SPAdes-MetaBAT2Refined-S15.27
NODE_41785_length_1620_cov_3.626837	SPAdes-MetaBAT2Refined-S15.27
NODE_41965_length_1613_cov_4.289474	SPAdes-MetaBAT2Refined-S15.27
NODE_41979_length_1613_cov_2.824134	SPAdes-MetaBAT2Refined-S15.27
NODE_42011_length_1612_cov_2.710983	SPAdes-MetaBAT2Refined-S15.27
NODE_42111_length_1608_cov_3.879588	SPAdes-MetaBAT2Refined-S15.27
NODE_42132_length_1607_cov_5.902706	SPAdes-MetaBAT2Refined-S15.27
NODE_42157_length_1607_cov_2.460052	SPAdes-MetaBAT2Refined-S15.27
NODE_4217_length_16233_cov_6.205341	SPAdes-MetaBAT2Refined-S15.27
NODE_42291_length_1602_cov_7.248222	SPAdes-MetaBAT2Refined-S15.27
NODE_42319_length_1602_cov_2.851972	SPAdes-MetaBAT2Refined-S15.27
NODE_42338_length_1601_cov_3.142950	SPAdes-MetaBAT2Refined-S15.27
NODE_42442_length_1597_cov_6.277562	SPAdes-MetaBAT2Refined-S15.27
NODE_42464_length_1597_cov_2.459144	SPAdes-MetaBAT2Refined-S15.27
NODE_42472_length_1596_cov_5.410123	SPAdes-MetaBAT2Refined-S15.27
NODE_42477_length_1596_cov_4.079169	SPAdes-MetaBAT2Refined-S15.27
NODE_42490_length_1596_cov_2.306295	SPAdes-MetaBAT2Refined-S15.27
NODE_42500_length_1595_cov_4.203247	SPAdes-MetaBAT2Refined-S15.27
NODE_42506_length_1595_cov_3.821429	SPAdes-MetaBAT2Refined-S15.27
NODE_42507_length_1595_cov_3.762987	SPAdes-MetaBAT2Refined-S15.27
NODE_42567_length_1593_cov_6.115085	SPAdes-MetaBAT2Refined-S15.27
NODE_42629_length_1591_cov_2.884766	SPAdes-MetaBAT2Refined-S15.27
NODE_42656_length_1590_cov_3.219544	SPAdes-MetaBAT2Refined-S15.27
NODE_42711_length_1588_cov_2.457273	SPAdes-MetaBAT2Refined-S15.27
NODE_42741_length_1587_cov_2.909269	SPAdes-MetaBAT2Refined-S15.27
NODE_42836_length_1583_cov_4.752618	SPAdes-MetaBAT2Refined-S15.27
NODE_42864_length_1582_cov_7.932547	SPAdes-MetaBAT2Refined-S15.27
NODE_42868_length_1582_cov_4.804191	SPAdes-MetaBAT2Refined-S15.27
NODE_42958_length_1579_cov_8.104331	SPAdes-MetaBAT2Refined-S15.27
NODE_4313_length_15886_cov_5.749289	SPAdes-MetaBAT2Refined-S15.27
NODE_43288_length_1569_cov_2.867900	SPAdes-MetaBAT2Refined-S15.27
NODE_43289_length_1569_cov_2.760898	SPAdes-MetaBAT2Refined-S15.27
NODE_43373_length_1566_cov_3.724686	SPAdes-MetaBAT2Refined-S15.27
NODE_43415_length_1565_cov_2.809272	SPAdes-MetaBAT2Refined-S15.27
NODE_4342_length_15764_cov_6.369979	SPAdes-MetaBAT2Refined-S15.27
NODE_4345_length_15762_cov_6.520087	SPAdes-MetaBAT2Refined-S15.27
NODE_43519_length_1562_cov_2.899801	SPAdes-MetaBAT2Refined-S15.27
NODE_43608_length_1559_cov_6.195479	SPAdes-MetaBAT2Refined-S15.27
NODE_43666_length_1558_cov_2.438456	SPAdes-MetaBAT2Refined-S15.27
NODE_43696_length_1557_cov_2.753662	SPAdes-MetaBAT2Refined-S15.27
NODE_43773_length_1554_cov_3.220814	SPAdes-MetaBAT2Refined-S15.27
NODE_43844_length_1552_cov_3.501670	SPAdes-MetaBAT2Refined-S15.27
NODE_43860_length_1552_cov_2.505678	SPAdes-MetaBAT2Refined-S15.27
NODE_43863_length_1552_cov_2.110220	SPAdes-MetaBAT2Refined-S15.27
NODE_43905_length_1551_cov_2.233289	SPAdes-MetaBAT2Refined-S15.27
NODE_43909_length_1550_cov_7.488963	SPAdes-MetaBAT2Refined-S15.27
NODE_43970_length_1548_cov_6.592766	SPAdes-MetaBAT2Refined-S15.27
NODE_43999_length_1547_cov_5.236595	SPAdes-MetaBAT2Refined-S15.27
NODE_44064_length_1545_cov_4.379195	SPAdes-MetaBAT2Refined-S15.27
NODE_44134_length_1543_cov_3.777554	SPAdes-MetaBAT2Refined-S15.27
NODE_44145_length_1543_cov_2.772849	SPAdes-MetaBAT2Refined-S15.27
NODE_44180_length_1541_cov_6.239569	SPAdes-MetaBAT2Refined-S15.27
NODE_44189_length_1541_cov_3.742261	SPAdes-MetaBAT2Refined-S15.27
NODE_44214_length_1540_cov_4.511785	SPAdes-MetaBAT2Refined-S15.27
NODE_44240_length_1539_cov_4.463612	SPAdes-MetaBAT2Refined-S15.27
NODE_4427_length_15520_cov_6.240802	SPAdes-MetaBAT2Refined-S15.27
NODE_44295_length_1537_cov_6.532389	SPAdes-MetaBAT2Refined-S15.27
NODE_44300_length_1537_cov_4.740216	SPAdes-MetaBAT2Refined-S15.27
NODE_44329_length_1536_cov_7.429440	SPAdes-MetaBAT2Refined-S15.27
NODE_44330_length_1536_cov_6.884537	SPAdes-MetaBAT2Refined-S15.27
NODE_44331_length_1536_cov_6.742741	SPAdes-MetaBAT2Refined-S15.27
NODE_44332_length_1536_cov_6.347063	SPAdes-MetaBAT2Refined-S15.27
NODE_44336_length_1536_cov_5.106685	SPAdes-MetaBAT2Refined-S15.27
NODE_44348_length_1536_cov_3.427414	SPAdes-MetaBAT2Refined-S15.27
NODE_44366_length_1535_cov_6.258108	SPAdes-MetaBAT2Refined-S15.27
NODE_44367_length_1535_cov_5.562162	SPAdes-MetaBAT2Refined-S15.27
NODE_44370_length_1535_cov_4.585811	SPAdes-MetaBAT2Refined-S15.27
NODE_44401_length_1535_cov_2.242568	SPAdes-MetaBAT2Refined-S15.27
NODE_44421_length_1534_cov_3.198783	SPAdes-MetaBAT2Refined-S15.27
NODE_44523_length_1531_cov_2.748645	SPAdes-MetaBAT2Refined-S15.27
NODE_44536_length_1530_cov_6.211525	SPAdes-MetaBAT2Refined-S15.27
NODE_44573_length_1529_cov_6.053596	SPAdes-MetaBAT2Refined-S15.27
NODE_44644_length_1527_cov_4.996603	SPAdes-MetaBAT2Refined-S15.27
NODE_44763_length_1524_cov_3.609939	SPAdes-MetaBAT2Refined-S15.27
NODE_44807_length_1523_cov_2.810627	SPAdes-MetaBAT2Refined-S15.27
NODE_4481_length_15366_cov_6.804324	SPAdes-MetaBAT2Refined-S15.27
NODE_44823_length_1522_cov_7.862986	SPAdes-MetaBAT2Refined-S15.27
NODE_44846_length_1522_cov_3.128153	SPAdes-MetaBAT2Refined-S15.27
NODE_44981_length_1518_cov_3.691729	SPAdes-MetaBAT2Refined-S15.27
NODE_44985_length_1518_cov_3.415584	SPAdes-MetaBAT2Refined-S15.27
NODE_45017_length_1517_cov_4.064979	SPAdes-MetaBAT2Refined-S15.27
NODE_45049_length_1516_cov_4.305270	SPAdes-MetaBAT2Refined-S15.27
NODE_45124_length_1514_cov_3.808773	SPAdes-MetaBAT2Refined-S15.27
NODE_45185_length_1512_cov_5.559369	SPAdes-MetaBAT2Refined-S15.27
NODE_45233_length_1511_cov_1.907280	SPAdes-MetaBAT2Refined-S15.27
NODE_45365_length_1506_cov_5.107512	SPAdes-MetaBAT2Refined-S15.27
NODE_45423_length_1505_cov_2.488276	SPAdes-MetaBAT2Refined-S15.27
NODE_45434_length_1504_cov_7.955141	SPAdes-MetaBAT2Refined-S15.27
NODE_45437_length_1504_cov_5.933747	SPAdes-MetaBAT2Refined-S15.27
NODE_45539_length_1501_cov_5.550484	SPAdes-MetaBAT2Refined-S15.27
NODE_45557_length_1501_cov_2.471646	SPAdes-MetaBAT2Refined-S15.27
NODE_45574_length_1500_cov_5.374394	SPAdes-MetaBAT2Refined-S15.27
NODE_4559_length_15181_cov_5.994314	SPAdes-MetaBAT2Refined-S15.27
NODE_4622_length_15021_cov_6.699385	SPAdes-MetaBAT2Refined-S15.27
NODE_4675_length_14854_cov_6.606527	SPAdes-MetaBAT2Refined-S15.27
NODE_4785_length_14538_cov_6.022302	SPAdes-MetaBAT2Refined-S15.27
NODE_4818_length_14431_cov_6.252435	SPAdes-MetaBAT2Refined-S15.27
NODE_4835_length_14375_cov_6.664804	SPAdes-MetaBAT2Refined-S15.27
NODE_4869_length_14295_cov_5.585534	SPAdes-MetaBAT2Refined-S15.27
NODE_4924_length_14139_cov_5.689577	SPAdes-MetaBAT2Refined-S15.27
NODE_4983_length_13999_cov_6.521730	SPAdes-MetaBAT2Refined-S15.27
NODE_5013_length_13940_cov_6.226287	SPAdes-MetaBAT2Refined-S15.27
NODE_5014_length_13931_cov_5.664168	SPAdes-MetaBAT2Refined-S15.27
NODE_5099_length_13743_cov_6.540912	SPAdes-MetaBAT2Refined-S15.27
NODE_5125_length_13670_cov_7.188689	SPAdes-MetaBAT2Refined-S15.27
NODE_5177_length_13546_cov_7.202950	SPAdes-MetaBAT2Refined-S15.27
NODE_5180_length_13542_cov_4.932305	SPAdes-MetaBAT2Refined-S15.27
NODE_5201_length_13506_cov_6.266746	SPAdes-MetaBAT2Refined-S15.27
NODE_5218_length_13461_cov_5.620692	SPAdes-MetaBAT2Refined-S15.27
NODE_5253_length_13395_cov_6.749100	SPAdes-MetaBAT2Refined-S15.27
NODE_5259_length_13376_cov_6.886795	SPAdes-MetaBAT2Refined-S15.27
NODE_5296_length_13295_cov_6.349169	SPAdes-MetaBAT2Refined-S15.27
NODE_5320_length_13228_cov_5.795415	SPAdes-MetaBAT2Refined-S15.27
NODE_5322_length_13210_cov_6.948081	SPAdes-MetaBAT2Refined-S15.27
NODE_5337_length_13176_cov_6.382059	SPAdes-MetaBAT2Refined-S15.27
NODE_5412_length_13021_cov_5.828012	SPAdes-MetaBAT2Refined-S15.27
NODE_5469_length_12882_cov_5.616122	SPAdes-MetaBAT2Refined-S15.27
NODE_5514_length_12792_cov_5.920232	SPAdes-MetaBAT2Refined-S15.27
NODE_5548_length_12723_cov_6.277076	SPAdes-MetaBAT2Refined-S15.27
NODE_5630_length_12598_cov_5.735629	SPAdes-MetaBAT2Refined-S15.27
NODE_5642_length_12575_cov_5.936901	SPAdes-MetaBAT2Refined-S15.27
NODE_5650_length_12560_cov_6.370412	SPAdes-MetaBAT2Refined-S15.27
NODE_5683_length_12484_cov_6.399228	SPAdes-MetaBAT2Refined-S15.27
NODE_5692_length_12465_cov_5.956567	SPAdes-MetaBAT2Refined-S15.27
NODE_5709_length_12430_cov_6.170828	SPAdes-MetaBAT2Refined-S15.27
NODE_5740_length_12380_cov_5.329655	SPAdes-MetaBAT2Refined-S15.27
NODE_5771_length_12291_cov_5.300262	SPAdes-MetaBAT2Refined-S15.27
NODE_5778_length_12283_cov_7.266438	SPAdes-MetaBAT2Refined-S15.27
NODE_5803_length_12236_cov_6.649700	SPAdes-MetaBAT2Refined-S15.27
NODE_5814_length_12217_cov_6.415557	SPAdes-MetaBAT2Refined-S15.27
NODE_5893_length_12045_cov_6.373561	SPAdes-MetaBAT2Refined-S15.27
NODE_5915_length_12002_cov_5.618231	SPAdes-MetaBAT2Refined-S15.27
NODE_5917_length_11998_cov_6.667420	SPAdes-MetaBAT2Refined-S15.27
NODE_5925_length_11981_cov_7.286852	SPAdes-MetaBAT2Refined-S15.27
NODE_5975_length_11900_cov_6.401688	SPAdes-MetaBAT2Refined-S15.27
NODE_6042_length_11764_cov_6.720215	SPAdes-MetaBAT2Refined-S15.27
NODE_6075_length_11679_cov_6.071232	SPAdes-MetaBAT2Refined-S15.27
NODE_6125_length_11605_cov_8.952208	SPAdes-MetaBAT2Refined-S15.27
NODE_6156_length_11539_cov_6.389586	SPAdes-MetaBAT2Refined-S15.27
NODE_6229_length_11408_cov_10.147362	SPAdes-MetaBAT2Refined-S15.27
NODE_6271_length_11311_cov_5.770167	SPAdes-MetaBAT2Refined-S15.27
NODE_6319_length_11226_cov_6.078417	SPAdes-MetaBAT2Refined-S15.27
NODE_6332_length_11209_cov_6.515779	SPAdes-MetaBAT2Refined-S15.27
NODE_6414_length_11072_cov_6.985386	SPAdes-MetaBAT2Refined-S15.27
NODE_6437_length_11021_cov_5.422488	SPAdes-MetaBAT2Refined-S15.27
NODE_6444_length_11013_cov_6.682606	SPAdes-MetaBAT2Refined-S15.27
NODE_6455_length_10993_cov_6.450539	SPAdes-MetaBAT2Refined-S15.27
NODE_6536_length_10838_cov_6.774274	SPAdes-MetaBAT2Refined-S15.27
NODE_6537_length_10838_cov_5.211722	SPAdes-MetaBAT2Refined-S15.27
NODE_6588_length_10758_cov_6.264879	SPAdes-MetaBAT2Refined-S15.27
NODE_6622_length_10708_cov_6.164461	SPAdes-MetaBAT2Refined-S15.27
NODE_6628_length_10701_cov_7.035037	SPAdes-MetaBAT2Refined-S15.27
NODE_6629_length_10701_cov_5.311103	SPAdes-MetaBAT2Refined-S15.27
NODE_6657_length_10660_cov_6.139651	SPAdes-MetaBAT2Refined-S15.27
NODE_6689_length_10605_cov_4.866919	SPAdes-MetaBAT2Refined-S15.27
NODE_6712_length_10551_cov_6.251143	SPAdes-MetaBAT2Refined-S15.27
NODE_6728_length_10528_cov_6.178268	SPAdes-MetaBAT2Refined-S15.27
NODE_6748_length_10497_cov_7.848496	SPAdes-MetaBAT2Refined-S15.27
NODE_6773_length_10474_cov_7.140417	SPAdes-MetaBAT2Refined-S15.27
NODE_6780_length_10470_cov_6.467403	SPAdes-MetaBAT2Refined-S15.27
NODE_6787_length_10458_cov_5.997308	SPAdes-MetaBAT2Refined-S15.27
NODE_6821_length_10410_cov_5.688460	SPAdes-MetaBAT2Refined-S15.27
NODE_6844_length_10361_cov_6.329614	SPAdes-MetaBAT2Refined-S15.27
NODE_6858_length_10346_cov_6.975415	SPAdes-MetaBAT2Refined-S15.27
NODE_6878_length_10308_cov_6.483761	SPAdes-MetaBAT2Refined-S15.27
NODE_6936_length_10215_cov_6.722146	SPAdes-MetaBAT2Refined-S15.27
NODE_6943_length_10195_cov_7.022189	SPAdes-MetaBAT2Refined-S15.27
NODE_6978_length_10139_cov_6.867414	SPAdes-MetaBAT2Refined-S15.27
NODE_7031_length_10065_cov_6.840160	SPAdes-MetaBAT2Refined-S15.27
NODE_7040_length_10049_cov_6.710326	SPAdes-MetaBAT2Refined-S15.27
NODE_7063_length_10018_cov_5.866908	SPAdes-MetaBAT2Refined-S15.27
NODE_7076_length_9988_cov_5.976039	SPAdes-MetaBAT2Refined-S15.27
NODE_7092_length_9966_cov_6.536676	SPAdes-MetaBAT2Refined-S15.27
NODE_7104_length_9950_cov_5.542799	SPAdes-MetaBAT2Refined-S15.27
NODE_7125_length_9926_cov_5.882079	SPAdes-MetaBAT2Refined-S15.27
NODE_7149_length_9907_cov_6.186358	SPAdes-MetaBAT2Refined-S15.27
NODE_7151_length_9903_cov_7.028940	SPAdes-MetaBAT2Refined-S15.27
NODE_7161_length_9883_cov_5.612230	SPAdes-MetaBAT2Refined-S15.27
NODE_7184_length_9855_cov_5.304694	SPAdes-MetaBAT2Refined-S15.27
NODE_7191_length_9843_cov_6.883224	SPAdes-MetaBAT2Refined-S15.27
NODE_7254_length_9743_cov_6.019199	SPAdes-MetaBAT2Refined-S15.27
NODE_7262_length_9734_cov_6.152185	SPAdes-MetaBAT2Refined-S15.27
NODE_7284_length_9706_cov_6.573412	SPAdes-MetaBAT2Refined-S15.27
NODE_7288_length_9699_cov_5.974388	SPAdes-MetaBAT2Refined-S15.27
NODE_7291_length_9696_cov_6.546520	SPAdes-MetaBAT2Refined-S15.27
NODE_7334_length_9639_cov_5.416006	SPAdes-MetaBAT2Refined-S15.27
NODE_7399_length_9556_cov_6.754657	SPAdes-MetaBAT2Refined-S15.27
NODE_7406_length_9538_cov_6.181377	SPAdes-MetaBAT2Refined-S15.27
NODE_7413_length_9531_cov_5.886450	SPAdes-MetaBAT2Refined-S15.27
NODE_7422_length_9521_cov_6.798437	SPAdes-MetaBAT2Refined-S15.27
NODE_7425_length_9519_cov_6.311813	SPAdes-MetaBAT2Refined-S15.27
NODE_7472_length_9452_cov_5.618921	SPAdes-MetaBAT2Refined-S15.27
NODE_7507_length_9394_cov_6.863369	SPAdes-MetaBAT2Refined-S15.27
NODE_7511_length_9390_cov_6.483771	SPAdes-MetaBAT2Refined-S15.27
NODE_7540_length_9344_cov_6.279901	SPAdes-MetaBAT2Refined-S15.27
NODE_7556_length_9319_cov_7.384607	SPAdes-MetaBAT2Refined-S15.27
NODE_7617_length_9242_cov_6.279961	SPAdes-MetaBAT2Refined-S15.27
NODE_7619_length_9240_cov_6.310615	SPAdes-MetaBAT2Refined-S15.27
NODE_7628_length_9226_cov_5.170974	SPAdes-MetaBAT2Refined-S15.27
NODE_7655_length_9194_cov_6.675019	SPAdes-MetaBAT2Refined-S15.27
NODE_7656_length_9194_cov_5.816172	SPAdes-MetaBAT2Refined-S15.27
NODE_7692_length_9147_cov_6.120436	SPAdes-MetaBAT2Refined-S15.27
NODE_7729_length_9090_cov_6.709574	SPAdes-MetaBAT2Refined-S15.27
NODE_7753_length_9072_cov_6.849950	SPAdes-MetaBAT2Refined-S15.27
NODE_7756_length_9069_cov_6.773796	SPAdes-MetaBAT2Refined-S15.27
NODE_7762_length_9063_cov_5.791963	SPAdes-MetaBAT2Refined-S15.27
NODE_7796_length_9016_cov_7.534204	SPAdes-MetaBAT2Refined-S15.27
NODE_7804_length_9009_cov_5.351798	SPAdes-MetaBAT2Refined-S15.27
NODE_7808_length_9006_cov_6.530332	SPAdes-MetaBAT2Refined-S15.27
NODE_7871_length_8929_cov_7.141537	SPAdes-MetaBAT2Refined-S15.27
NODE_7873_length_8926_cov_6.995491	SPAdes-MetaBAT2Refined-S15.27
NODE_7947_length_8827_cov_7.131441	SPAdes-MetaBAT2Refined-S15.27
NODE_7950_length_8823_cov_6.552578	SPAdes-MetaBAT2Refined-S15.27
NODE_7957_length_8816_cov_6.051022	SPAdes-MetaBAT2Refined-S15.27
NODE_7958_length_8816_cov_5.986303	SPAdes-MetaBAT2Refined-S15.27
NODE_8021_length_8735_cov_6.636290	SPAdes-MetaBAT2Refined-S15.27
NODE_8055_length_8688_cov_6.657014	SPAdes-MetaBAT2Refined-S15.27
NODE_8059_length_8686_cov_6.542811	SPAdes-MetaBAT2Refined-S15.27
NODE_8090_length_8657_cov_5.536387	SPAdes-MetaBAT2Refined-S15.27
NODE_8112_length_8628_cov_5.873906	SPAdes-MetaBAT2Refined-S15.27
NODE_8137_length_8599_cov_5.788390	SPAdes-MetaBAT2Refined-S15.27
NODE_8180_length_8542_cov_7.535525	SPAdes-MetaBAT2Refined-S15.27
NODE_8201_length_8520_cov_6.227171	SPAdes-MetaBAT2Refined-S15.27
NODE_8234_length_8484_cov_6.551311	SPAdes-MetaBAT2Refined-S15.27
NODE_8249_length_8469_cov_6.471714	SPAdes-MetaBAT2Refined-S15.27
NODE_8254_length_8462_cov_6.090282	SPAdes-MetaBAT2Refined-S15.27
NODE_8322_length_8388_cov_6.616465	SPAdes-MetaBAT2Refined-S15.27
NODE_8377_length_8322_cov_6.183501	SPAdes-MetaBAT2Refined-S15.27
NODE_8400_length_8299_cov_7.276807	SPAdes-MetaBAT2Refined-S15.27
NODE_8416_length_8283_cov_6.436801	SPAdes-MetaBAT2Refined-S15.27
NODE_8426_length_8270_cov_5.669385	SPAdes-MetaBAT2Refined-S15.27
NODE_8448_length_8240_cov_7.553451	SPAdes-MetaBAT2Refined-S15.27
NODE_8467_length_8215_cov_6.714338	SPAdes-MetaBAT2Refined-S15.27
NODE_8496_length_8183_cov_6.239911	SPAdes-MetaBAT2Refined-S15.27
NODE_8509_length_8170_cov_5.246827	SPAdes-MetaBAT2Refined-S15.27
NODE_8514_length_8166_cov_5.780668	SPAdes-MetaBAT2Refined-S15.27
NODE_8524_length_8152_cov_7.561813	SPAdes-MetaBAT2Refined-S15.27
NODE_8525_length_8152_cov_6.667778	SPAdes-MetaBAT2Refined-S15.27
NODE_8577_length_8101_cov_5.625901	SPAdes-MetaBAT2Refined-S15.27
NODE_8596_length_8075_cov_5.631671	SPAdes-MetaBAT2Refined-S15.27
NODE_8597_length_8074_cov_7.585734	SPAdes-MetaBAT2Refined-S15.27
NODE_8707_length_7952_cov_6.101558	SPAdes-MetaBAT2Refined-S15.27
NODE_8718_length_7939_cov_4.772070	SPAdes-MetaBAT2Refined-S15.27
NODE_8763_length_7888_cov_5.521001	SPAdes-MetaBAT2Refined-S15.27
NODE_8777_length_7869_cov_7.173151	SPAdes-MetaBAT2Refined-S15.27
NODE_8797_length_7847_cov_6.010139	SPAdes-MetaBAT2Refined-S15.27
NODE_8805_length_7843_cov_6.144068	SPAdes-MetaBAT2Refined-S15.27
NODE_8865_length_7787_cov_5.340662	SPAdes-MetaBAT2Refined-S15.27
NODE_8866_length_7787_cov_4.790740	SPAdes-MetaBAT2Refined-S15.27
NODE_8874_length_7782_cov_7.017730	SPAdes-MetaBAT2Refined-S15.27
NODE_8920_length_7727_cov_6.936392	SPAdes-MetaBAT2Refined-S15.27
NODE_8936_length_7711_cov_5.245951	SPAdes-MetaBAT2Refined-S15.27
NODE_8938_length_7708_cov_6.643669	SPAdes-MetaBAT2Refined-S15.27
NODE_8950_length_7696_cov_5.527156	SPAdes-MetaBAT2Refined-S15.27
NODE_8956_length_7689_cov_6.244433	SPAdes-MetaBAT2Refined-S15.27
NODE_8961_length_7682_cov_5.548577	SPAdes-MetaBAT2Refined-S15.27
NODE_8987_length_7658_cov_5.034460	SPAdes-MetaBAT2Refined-S15.27
NODE_9027_length_7615_cov_5.987963	SPAdes-MetaBAT2Refined-S15.27
NODE_9048_length_7594_cov_6.784189	SPAdes-MetaBAT2Refined-S15.27
NODE_9059_length_7578_cov_5.547388	SPAdes-MetaBAT2Refined-S15.27
NODE_9067_length_7568_cov_6.729535	SPAdes-MetaBAT2Refined-S15.27
NODE_9071_length_7565_cov_5.914647	SPAdes-MetaBAT2Refined-S15.27
NODE_9084_length_7555_cov_6.744400	SPAdes-MetaBAT2Refined-S15.27
NODE_9172_length_7479_cov_6.412177	SPAdes-MetaBAT2Refined-S15.27
NODE_9175_length_7477_cov_5.687955	SPAdes-MetaBAT2Refined-S15.27
NODE_9178_length_7475_cov_5.840431	SPAdes-MetaBAT2Refined-S15.27
NODE_9181_length_7474_cov_6.092870	SPAdes-MetaBAT2Refined-S15.27
NODE_9187_length_7469_cov_6.753305	SPAdes-MetaBAT2Refined-S15.27
NODE_9189_length_7467_cov_6.566379	SPAdes-MetaBAT2Refined-S15.27
NODE_9220_length_7441_cov_6.367046	SPAdes-MetaBAT2Refined-S15.27
NODE_9230_length_7438_cov_5.494514	SPAdes-MetaBAT2Refined-S15.27
NODE_9237_length_7430_cov_6.156881	SPAdes-MetaBAT2Refined-S15.27
NODE_9248_length_7421_cov_6.988460	SPAdes-MetaBAT2Refined-S15.27
NODE_9284_length_7385_cov_5.821828	SPAdes-MetaBAT2Refined-S15.27
NODE_9313_length_7360_cov_6.820671	SPAdes-MetaBAT2Refined-S15.27
NODE_9317_length_7350_cov_5.983413	SPAdes-MetaBAT2Refined-S15.27
NODE_9327_length_7340_cov_14.184351	SPAdes-MetaBAT2Refined-S15.27
NODE_9341_length_7330_cov_6.077388	SPAdes-MetaBAT2Refined-S15.27
NODE_9355_length_7313_cov_4.912373	SPAdes-MetaBAT2Refined-S15.27
NODE_9387_length_7290_cov_5.747063	SPAdes-MetaBAT2Refined-S15.27
NODE_9389_length_7288_cov_6.475321	SPAdes-MetaBAT2Refined-S15.27
NODE_9403_length_7280_cov_6.376886	SPAdes-MetaBAT2Refined-S15.27
NODE_9420_length_7262_cov_5.704315	SPAdes-MetaBAT2Refined-S15.27
NODE_9434_length_7249_cov_6.139005	SPAdes-MetaBAT2Refined-S15.27
NODE_9438_length_7245_cov_5.943950	SPAdes-MetaBAT2Refined-S15.27
NODE_9472_length_7213_cov_6.983794	SPAdes-MetaBAT2Refined-S15.27
NODE_9478_length_7205_cov_6.868112	SPAdes-MetaBAT2Refined-S15.27
NODE_9500_length_7178_cov_7.266882	SPAdes-MetaBAT2Refined-S15.27
NODE_9519_length_7168_cov_6.169408	SPAdes-MetaBAT2Refined-S15.27
NODE_9534_length_7155_cov_7.066056	SPAdes-MetaBAT2Refined-S15.27
NODE_9551_length_7138_cov_6.241423	SPAdes-MetaBAT2Refined-S15.27
NODE_9573_length_7114_cov_7.358408	SPAdes-MetaBAT2Refined-S15.27
NODE_9579_length_7110_cov_5.901205	SPAdes-MetaBAT2Refined-S15.27
NODE_9605_length_7091_cov_5.964895	SPAdes-MetaBAT2Refined-S15.27
NODE_9624_length_7074_cov_5.752671	SPAdes-MetaBAT2Refined-S15.27
NODE_9645_length_7058_cov_7.437812	SPAdes-MetaBAT2Refined-S15.27
NODE_9652_length_7053_cov_5.274936	SPAdes-MetaBAT2Refined-S15.27
NODE_9679_length_7035_cov_5.786819	SPAdes-MetaBAT2Refined-S15.27
NODE_9680_length_7034_cov_4.795816	SPAdes-MetaBAT2Refined-S15.27
NODE_9686_length_7031_cov_6.195528	SPAdes-MetaBAT2Refined-S15.27
NODE_9688_length_7030_cov_5.758996	SPAdes-MetaBAT2Refined-S15.27
NODE_9692_length_7027_cov_7.860011	SPAdes-MetaBAT2Refined-S15.27
NODE_9711_length_7008_cov_6.577592	SPAdes-MetaBAT2Refined-S15.27
NODE_9764_length_6968_cov_5.815999	SPAdes-MetaBAT2Refined-S15.27
NODE_9787_length_6943_cov_6.588269	SPAdes-MetaBAT2Refined-S15.27
NODE_9812_length_6921_cov_6.544713	SPAdes-MetaBAT2Refined-S15.27
NODE_9818_length_6919_cov_6.991696	SPAdes-MetaBAT2Refined-S15.27
NODE_9852_length_6895_cov_6.338889	SPAdes-MetaBAT2Refined-S15.27
NODE_9858_length_6890_cov_6.634382	SPAdes-MetaBAT2Refined-S15.27
NODE_9863_length_6889_cov_5.370939	SPAdes-MetaBAT2Refined-S15.27
NODE_9866_length_6887_cov_5.083285	SPAdes-MetaBAT2Refined-S15.27
NODE_9868_length_6885_cov_5.563543	SPAdes-MetaBAT2Refined-S15.27
NODE_9881_length_6873_cov_6.832942	SPAdes-MetaBAT2Refined-S15.27
NODE_9964_length_6807_cov_6.485486	SPAdes-MetaBAT2Refined-S15.27
NODE_9966_length_6806_cov_7.520812	SPAdes-MetaBAT2Refined-S15.27
NODE_9990_length_6789_cov_6.959905	SPAdes-MetaBAT2Refined-S15.27
NODE_9993_length_6788_cov_6.458191	SPAdes-MetaBAT2Refined-S15.27
NODE_10026_length_6761_cov_7.288846	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10126_length_6690_cov_4.050339	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10201_length_6637_cov_3.258736	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10229_length_6616_cov_3.376619	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10241_length_6597_cov_3.512534	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10361_length_6513_cov_3.821152	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10524_length_6420_cov_4.564650	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10561_length_6397_cov_3.828445	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10628_length_6350_cov_3.680699	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10703_length_6290_cov_3.265597	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10714_length_6284_cov_4.116070	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10718_length_6281_cov_3.421619	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10757_length_6251_cov_4.704810	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10762_length_6247_cov_4.989987	SPAdes-MaxBin2Refined-S15.064_sub
NODE_10763_length_6246_cov_3.967372	SPAdes-MaxBin2Refined-S15.064_sub
